측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20200327,청계천로,0.017,0.032,0.5,0.003,44,25
20200327,한강대로,0.02,0.024,0.5,0.003,43,20
20200327,행주,0.013,0.033,0.6,0.004,46,27
20200327,홍릉로,0.025,0.03,0.5,0.003,37,18
20200327,화랑로,0.019,0.028,0.2,0.004,49,20
20200328,강남구,0.011,0.034,0.3,0.002,30,9
20200328,강남대로,0.023,0.029,0.3,0.002,36,5
20200328,강동구,0.01,0.033,0.3,0.003,33,9
20200328,강변북로,0.019,0.031,0.2,0.003,36,5
20200328,강북구,0.018,0.04,0.3,0.002,38,8
20200328,강서구,0.01,0.033,0.3,0.003,35,8
20200328,공항대로,0.016,0.025,0.3,0.004,43,8
20200328,관악구,0.013,0.029,0.4,0.003,34,7
20200328,관악산,0.009,0.021,0.4,0.004,43,10
20200328,광진구,0.01,0.031,0.4,0.002,35,5
20200328,구로구,0.013,0.04,0.2,0.002,43,8
20200328,궁동,0.008,0.033,0.3,0.003,36,9
20200328,금천구,0.012,0.03,0.3,0.003,32,9
20200328,남산,0.011,0.039,0.4,0.003,32,3
20200328,노원구,0.008,0.03,0.3,0.004,37,9
20200328,도봉구,0.008,0.039,0.3,0.002,33,7
20200328,도산대로,0.016,0.033,0.3,0.002,35,7
20200328,동대문구,0.011,0.033,0.3,0.003,27,5
20200328,동작구,0.011,0.03,0.3,0.003,41,10
20200328,동작대로,0.026,0.027,0.4,0.004,40,8
20200328,마포구,0.013,0.028,0.3,0.003,32,7
20200328,마포아트센터,0.009,0.037,0.2,0.003,31,6
20200328,북한산,0.005,0.04,0.4,0.004,35,5
20200328,서대문구,0.006,0.038,0.5,0.002,41,6
20200328,서울숲,0.014,0.029,0.3,0.003,32,5
20200328,서초구,0.012,0.04,0.2,0.003,35,8
20200328,성동구,0.011,0.037,0.3,0.003,29,8
20200328,성북구,0.011,0.035,0.4,0.003,35,5
20200328,세곡,0.021,0.031,0.6,0.003,41,7
20200328,송파구,0.014,0.031,0.4,0.003,32,8
20200328,시흥대로,0.018,0.031,0.4,0.003,36,9
20200328,신촌로,0.022,0.028,0.4,0.003,33,10
20200328,양천구,0.013,0.031,0.3,0.004,38,8
20200328,영등포구,0.013,0.029,0.3,0.002,32,7
20200328,영등포로,0.02,0.028,0.4,0.003,33,9
20200328,올림픽공원,0.008,0.032,0.2,0.004,33,8
20200328,용산구,0.011,0.034,0.3,0.003,36,7
20200328,은평구,0.007,0.037,0.2,0.003,40,6
20200328,자연사박물관,0.009,0.039,0.4,0.006,33,7
20200328,정릉로,0.015,0.029,0.2,0.004,37,9
20200328,종로,0.009,0.036,0.3,0.003,35,10
20200328,종로구,0.009,0.032,0.3,0.003,30,9
20200328,중구,0.008,0.034,0.3,0.003,29,9
20200328,중랑구,0.011,0.031,0.3,0.003,32,8
20200328,천호대로,0.023,0.023,0.4,0.005,34,8
20200328,청계천로,0.01,0.037,0.3,0.003,33,12
20200328,한강대로,0.015,0.029,0.3,0.003,35,8
20200328,행주,0.01,0.035,0.5,0.003,46,5
20200328,홍릉로,0.017,0.031,0.4,0.003,32,7
20200328,화랑로,0.017,0.03,0.2,0.004,37,6
20200329,강남구,0.02,0.031,0.4,0.003,36,18
20200329,강남대로,0.032,0.021,0.5,0.002,44,15
20200329,강동구,0.017,0.028,0.4,0.003,39,17
20200329,강변북로,0.026,0.028,0.3,0.004,44,13
20200329,강북구,0.025,0.032,0.4,0.002,40,16
20200329,강서구,0.019,0.03,0.4,0.005,43,16
20200329,공항대로,0.024,0.02,0.4,0.004,50,16
20200329,관악구,0.024,0.026,0.5,0.003,41,15
20200329,관악산,0.01,0.023,0.5,0.004,46,15
20200329,광진구,0.016,0.027,0.5,0.002,39,15
20200329,구로구,0.024,0.038,0.3,0.003,51,17
20200329,궁동,0.021,0.026,0.4,0.003,42,17
20200329,금천구,0.024,0.023,0.5,0.003,40,19
20200329,남산,0.018,0.038,0.5,0.003,38,13
20200329,노원구,0.017,0.026,0.4,0.004,42,18
20200329,도봉구,0.014,0.036,0.5,0.002,40,15
20200329,도산대로,0.023,0.031,0.3,0.003,,16
20200329,동대문구,0.018,0.031,0.4,0.003,37,13
20200329,동작구,0.024,0.023,0.4,0.003,49,20
20200329,동작대로,0.035,0.023,0.5,0.004,49,19
20200329,마포구,0.024,0.024,0.5,0.003,39,16
20200329,마포아트센터,0.017,0.034,0.3,0.003,39,14
20200329,북한산,0.008,0.039,0.5,0.004,34,11
20200329,서대문구,0.015,0.031,0.7,0.004,44,16
20200329,서울숲,0.019,0.027,0.3,0.003,41,13
20200329,서초구,0.023,0.034,0.3,0.003,43,19
20200329,성동구,0.017,0.037,0.4,0.003,37,16
20200329,성북구,0.021,0.031,0.5,0.003,43,16
20200329,세곡,0.032,0.024,0.8,0.003,49,17
20200329,송파구,0.024,0.016,0.5,0.003,45,14
20200329,시흥대로,0.03,0.026,0.5,0.003,46,19
20200329,신촌로,0.029,0.025,0.5,0.003,42,18
20200329,양천구,0.022,0.026,0.5,0.004,45,18
20200329,영등포구,0.019,0.03,0.4,0.003,38,16
20200329,영등포로,0.029,0.027,0.5,0.004,42,17
20200329,올림픽공원,0.014,0.014,0.3,0.003,46,17
20200329,용산구,0.015,0.033,0.4,0.003,41,15
20200329,은평구,0.014,0.032,0.3,0.003,41,14
20200329,자연사박물관,0.018,0.035,0.6,0.007,39,16
20200329,정릉로,0.023,0.024,0.3,0.004,48,19
20200329,종로,0.018,0.03,0.4,0.003,43,18
20200329,종로구,0.019,0.026,0.4,0.003,39,18
20200329,중구,0.019,0.027,0.4,0.003,37,19
20200329,중랑구,0.018,0.029,0.4,0.003,41,16
20200329,천호대로,0.026,0.025,0.5,0.005,41,15
20200329,청계천로,0.02,0.031,0.5,0.004,42,21
20200329,한강대로,0.023,0.025,0.4,0.003,44,17
20200329,행주,0.019,0.028,0.7,0.004,52,19
20200329,홍릉로,0.025,0.029,0.4,0.003,40,15
20200329,화랑로,0.023,0.024,0.3,0.004,47,14
20200330,강남구,0.043,0.023,0.6,0.004,47,31
20200330,강남대로,0.056,0.015,0.6,0.004,58,27
20200330,강동구,0.037,0.019,0.5,0.003,49,26
20200330,강변북로,0.052,0.014,0.5,0.005,60,26
20200330,강북구,0.042,0.026,0.5,0.003,52,28
20200330,강서구,0.034,0.026,0.5,0.005,53,23
20200330,공항대로,0.039,0.017,0.5,0.005,58,25
20200330,관악구,0.043,0.023,0.6,0.005,51,24
20200330,관악산,0.016,0.025,0.5,0.005,43,19
20200330,광진구,0.037,0.018,0.6,0.003,53,28
20200330,구로구,0.046,0.031,0.4,0.004,67,31
20200330,궁동,0.04,0.004,0.5,0.003,66,34
20200330,금천구,0.041,0.02,0.5,0.004,48,27
20200330,남산,0.033,0.035,0.6,0.004,48,23
20200330,노원구,0.036,0.019,0.6,0.005,50,27
20200330,도봉구,0.029,0.027,0.6,0.003,47,26
20200330,도산대로,0.048,0.023,0.4,0.004,59,31
20200330,동대문구,0.044,0.02,0.6,0.004,45,23
20200330,동작구,0.04,0.022,0.5,0.004,60,33
20200330,동작대로,0.056,0.018,0.5,0.006,63,34
20200330,마포구,0.044,0.019,0.6,0.004,47,27
20200330,마포아트센터,0.032,0.027,0.4,0.004,51,27
20200330,북한산,0.024,0.033,0.6,0.005,47,21
20200330,서대문구,0.03,0.025,0.8,0.005,58,30
20200330,서울숲,0.043,0.018,0.4,0.004,49,22
20200330,서초구,0.043,0.028,0.4,0.004,58,35
20200330,성동구,0.036,0.018,0.5,0.003,50,28
20200330,성북구,0.047,0.019,0.6,0.003,55,26
20200330,세곡,0.058,0.018,0.9,0.004,61,31
20200330,송파구,0.05,0.018,0.6,0.004,49,25
20200330,시흥대로,0.051,0.021,0.6,0.005,60,28
20200330,신촌로,0.051,0.017,0.7,0.005,55,30
20200330,양천구,0.037,0.024,0.5,0.005,56,29
20200330,영등포구,0.041,0.023,0.5,0.004,49,27
20200330,영등포로,0.051,0.019,0.6,0.005,57,30
20200330,올림픽공원,0.032,0.019,0.4,0.004,52,28
20200330,용산구,0.032,0.024,0.5,0.004,49,24
20200330,은평구,0.028,0.027,0.4,0.004,55,29
20200330,자연사박물관,0.037,0.028,0.7,0.008,47,26
20200330,정릉로,0.043,0.013,0.5,0.005,63,31
20200330,종로,0.036,0.021,0.5,0.004,56,29
20200330,종로구,0.041,0.02,0.6,0.004,50,28
20200330,중구,0.036,0.021,0.5,0.004,47,31
20200330,중랑구,0.04,0.02,0.6,0.003,50,25
20200330,천호대로,0.051,0.02,0.6,0.007,59,26
20200330,청계천로,0.043,0.02,0.7,0.005,55,33
20200330,한강대로,0.042,0.019,0.6,0.004,55,29
20200330,행주,0.03,0.024,0.7,0.005,58,30
20200330,홍릉로,0.053,0.017,0.6,0.004,48,26
20200330,화랑로,0.036,0.017,0.3,0.004,60,25
20200331,강남구,0.059,0.008,0.7,0.003,44,28
20200331,강남대로,0.062,0.014,0.6,0.003,55,27
20200331,강동구,0.041,0.019,0.5,0.003,50,26
20200331,강변북로,0.058,0.012,0.5,0.004,59,25
20200331,강북구,0.04,0.032,0.5,0.003,52,27
20200331,강서구,0.039,0.023,0.5,0.006,52,26
20200331,공항대로,0.041,0.014,0.5,0.005,57,26
20200331,관악구,0.05,0.02,0.6,0.004,47,23
20200331,관악산,0.013,0.026,0.5,0.005,36,15
20200331,광진구,0.04,0.018,0.6,0.003,54,27
20200331,구로구,0.048,0.031,0.4,0.004,62,27
20200331,궁동,0.043,0.018,0.5,0.003,53,
20200331,금천구,0.05,0.014,0.6,0.004,44,26
20200331,남산,0.055,0.012,0.8,0.004,44,20
20200331,노원구,0.04,0.014,0.6,0.004,48,26
20200331,도봉구,0.028,0.022,0.5,0.003,36,23
20200331,도산대로,0.053,0.021,0.5,0.003,55,29
20200331,동대문구,0.044,0.024,0.6,0.004,45,23
20200331,동작구,0.05,0.018,0.5,0.004,56,31
20200331,동작대로,0.063,0.015,0.6,0.005,60,33
20200331,마포구,0.047,0.019,0.5,0.004,44,25
20200331,마포아트센터,0.045,0.013,0.4,0.004,,
20200331,북한산,0.021,0.042,0.5,0.004,46,20
20200331,서대문구,0.028,0.03,0.8,0.004,54,26
20200331,서울숲,0.05,0.016,0.4,0.004,54,21
20200331,서초구,0.048,0.027,0.4,0.004,54,31
20200331,성동구,0.045,0.021,0.5,0.004,47,27
20200331,성북구,0.044,0.025,0.6,0.003,52,24
20200331,세곡,0.07,0.016,0.9,0.004,60,31
20200331,송파구,0.054,0.018,0.6,0.004,49,26
20200331,시흥대로,0.055,0.019,0.6,0.005,53,26
20200331,신촌로,0.056,0.015,0.7,0.004,51,28
20200331,양천구,0.042,0.022,0.5,0.005,51,28
20200331,영등포구,0.042,0.024,0.5,0.004,46,26
20200331,영등포로,0.053,0.02,0.6,0.004,52,27
20200331,올림픽공원,0.034,0.02,0.4,0.004,49,27
20200331,용산구,0.039,0.021,0.6,0.004,51,24
20200331,은평구,0.027,0.032,0.4,0.003,50,26
20200331,자연사박물관,0.038,0.03,0.7,0.007,42,24
20200331,정릉로,0.038,0.018,0.5,0.005,59,30
20200331,종로,0.037,0.023,0.5,0.004,53,28
20200331,종로구,0.041,0.022,0.6,0.004,47,27
20200331,중구,0.039,0.021,0.5,0.003,45,29
20200331,중랑구,0.043,0.022,0.6,0.003,50,25
20200331,천호대로,0.056,0.018,0.6,0.006,58,26
20200331,청계천로,0.043,0.023,0.7,0.004,55,33
20200331,한강대로,0.047,0.018,0.6,0.004,51,28
20200331,행주,0.043,0.008,0.9,0.004,58,32
20200331,홍릉로,0.051,0.02,0.6,0.004,48,25
20200331,화랑로,0.038,0.02,0.4,0.004,60,25
20200401,강남구,0.024,0.041,0.5,0.003,58,31
20200401,강남대로,0.037,0.033,0.5,0.003,71,28
20200401,강동구,0.017,0.044,0.4,0.003,68,32
20200401,강변북로,0.038,0.031,0.4,0.004,76,26
20200401,강북구,0.027,0.047,0.4,0.003,79,36
20200401,강서구,0.016,0.041,0.4,0.004,67,26
20200401,공항대로,0.023,0.027,0.4,0.005,76,27
20200401,관악구,0.025,0.035,0.5,0.004,65,26
20200401,관악산,0.015,0.035,0.5,0.005,79,28
20200401,광진구,0.019,0.04,0.5,0.003,76,33
20200401,구로구,0.021,0.049,0.3,0.003,83,29
20200401,궁동,0.019,0.042,0.4,0.004,67,29
20200401,금천구,0.022,0.034,0.5,0.004,60,29
20200401,남산,0.019,0.053,0.6,0.004,68,26
20200401,노원구,0.012,0.044,0.5,0.004,74,34
20200401,도봉구,0.017,0.053,0.5,0.003,75,35
20200401,도산대로,0.027,0.04,0.4,0.003,77,30
20200401,동대문구,0.021,0.044,0.5,0.004,60,27
20200401,동작구,0.021,0.034,0.4,0.003,78,34
20200401,동작대로,0.037,0.034,0.5,0.005,79,33
20200401,마포구,0.023,0.033,0.5,0.003,60,27
20200401,마포아트센터,0.016,0.046,0.3,0.003,61,27
20200401,북한산,0.01,0.06,0.4,0.005,73,27
20200401,서대문구,0.014,0.047,0.6,0.003,84,31
20200401,서울숲,0.023,0.033,0.4,0.004,76,25
20200401,서초구,0.02,0.048,0.3,0.004,76,33
20200401,성동구,0.021,0.045,0.5,0.004,62,30
20200401,성북구,0.025,0.047,0.5,0.003,81,30
20200401,세곡,0.041,0.034,0.8,0.004,80,32
20200401,송파구,0.032,0.034,0.6,0.004,65,30
20200401,시흥대로,0.03,0.038,0.5,0.004,65,29
20200401,신촌로,0.035,0.033,0.6,0.004,65,31
20200401,양천구,0.019,0.034,0.5,0.005,67,29
20200401,영등포구,0.025,0.034,0.5,0.003,61,28
20200401,영등포로,0.035,0.031,0.5,0.004,65,29
20200401,올림픽공원,0.02,0.038,0.4,0.004,70,37
20200401,용산구,0.02,0.041,0.5,0.003,69,29
20200401,은평구,0.013,0.046,0.3,0.003,78,30
20200401,자연사박물관,0.015,0.05,0.6,0.007,64,28
20200401,정릉로,0.022,0.04,0.4,0.005,84,37
20200401,종로,0.018,0.044,0.5,0.004,71,32
20200401,종로구,0.018,0.037,0.5,0.005,60,29
20200401,중구,0.016,0.039,0.4,0.003,59,33
20200401,중랑구,0.025,0.047,0.6,0.004,81,38
20200401,천호대로,0.036,0.04,0.6,0.006,75,32
20200401,청계천로,0.024,0.044,0.6,0.004,68,37
20200401,한강대로,0.024,0.035,0.5,0.004,70,32
20200401,행주,,0.042,0.6,0.004,75,33
20200401,홍릉로,0.031,0.041,0.5,0.004,65,31
20200401,화랑로,0.024,0.04,0.3,0.004,84,30
20200402,강남구,0.029,0.031,0.5,0.003,33,25
20200402,강남대로,0.042,0.02,0.5,0.002,39,16
20200402,강동구,0.024,0.029,0.4,0.003,38,26
20200402,강변북로,0.039,0.023,0.4,0.004,42,19
20200402,강북구,0.032,0.03,0.4,0.002,39,25
20200402,강서구,0.029,0.027,0.5,0.004,45,26
20200402,공항대로,0.035,0.016,0.5,0.004,46,25
20200402,관악구,0.028,0.028,0.5,0.003,45,23
20200402,관악산,0.013,0.027,0.5,0.004,36,25
20200402,광진구,0.024,0.027,0.5,0.003,38,22
20200402,구로구,0.03,0.038,0.3,0.003,45,24
20200402,궁동,0.029,0.026,0.4,0.003,43,27
20200402,금천구,0.027,0.026,0.5,0.003,38,26
20200402,남산,0.027,0.037,0.6,0.003,33,17
20200402,노원구,0.023,0.026,0.5,0.003,39,26
20200402,도봉구,0.02,0.034,0.5,0.003,35,22
20200402,도산대로,0.035,0.029,0.4,0.003,39,22
20200402,동대문구,0.029,0.028,0.5,0.003,34,21
20200402,동작구,0.025,0.027,0.4,0.003,43,28
20200402,동작대로,0.041,0.026,0.4,0.005,42,26
20200402,마포구,0.031,0.024,0.5,0.003,36,24
20200402,마포아트센터,0.023,0.033,0.3,0.003,36,22
20200402,북한산,0.013,0.043,0.4,0.004,33,17
20200402,서대문구,0.021,0.031,0.8,0.003,43,24
20200402,서울숲,0.029,0.024,0.3,0.003,42,21
20200402,서초구,0.03,0.035,0.3,0.003,37,25
20200402,성동구,0.027,0.032,0.4,0.003,35,24
20200402,성북구,0.031,0.032,0.5,0.003,47,23
20200402,세곡,0.04,0.023,0.8,0.004,42,23
20200402,송파구,0.027,0.029,0.5,0.003,37,24
20200402,시흥대로,0.037,0.028,0.5,0.004,45,27
20200402,신촌로,0.039,0.023,0.6,0.003,40,26
20200402,양천구,0.03,0.024,0.5,0.004,42,27
20200402,영등포구,0.029,0.027,0.5,0.003,36,23
20200402,영등포로,0.044,0.022,0.6,0.004,43,26
20200402,올림픽공원,0.02,0.026,0.3,0.004,36,24
20200402,용산구,0.022,0.03,0.5,0.003,39,23
20200402,은평구,0.02,0.033,0.3,0.003,38,22
20200402,자연사박물관,0.024,0.035,0.6,0.007,35,23
20200402,정릉로,0.027,0.022,0.4,0.004,46,26
20200402,종로,0.026,0.028,0.5,0.003,46,26
20200402,종로구,0.028,0.027,0.5,0.003,40,26
20200402,중구,0.027,0.025,0.5,0.003,36,28
20200402,중랑구,0.025,0.023,0.4,0.002,30,20
20200402,천호대로,0.035,0.029,0.5,0.005,41,23
20200402,청계천로,0.032,0.027,0.6,0.004,42,30
20200402,한강대로,0.033,0.023,0.5,0.003,44,26
20200402,행주,0.024,0.027,0.7,0.004,47,28
20200402,홍릉로,0.038,0.025,0.5,0.003,38,23
20200402,화랑로,0.029,0.024,0.3,0.004,45,21
20200403,강남구,0.029,0.036,0.5,0.003,49,33
20200403,강남대로,0.04,0.025,0.6,0.003,57,30
20200403,강동구,0.028,0.029,0.5,0.003,52,30
20200403,강변북로,0.044,0.024,0.5,0.004,69,32
20200403,강북구,0.035,0.033,0.5,0.003,54,29
20200403,강서구,0.028,0.031,0.5,0.004,62,34
20200403,공항대로,0.03,0.024,0.5,0.005,56,28
20200403,관악구,0.031,0.025,0.6,0.003,58,29
20200403,관악산,0.013,0.055,0.5,0.006,47,22
20200403,광진구,0.027,0.028,0.6,0.003,57,33
20200403,구로구,0.028,0.04,0.4,0.003,71,38
20200403,궁동,0.035,0.006,0.5,0.002,52,29
20200403,금천구,0.025,0.03,0.5,0.003,52,33
20200403,남산,0.029,0.039,0.8,0.004,54,29
20200403,노원구,0.029,0.025,0.6,0.003,55,31
20200403,도봉구,0.024,0.035,0.6,0.003,48,29
20200403,도산대로,0.035,0.033,0.5,0.003,60,34
20200403,동대문구,0.03,0.032,0.6,0.004,51,27
20200403,동작구,0.025,0.028,0.5,0.003,60,35
20200403,동작대로,0.04,0.03,0.5,0.005,65,39
20200403,마포구,0.031,0.03,0.5,0.003,49,32
20200403,마포아트센터,0.021,0.039,0.4,0.004,54,32
20200403,북한산,0.017,0.044,0.5,0.005,51,25
20200403,서대문구,0.022,0.035,0.8,0.004,65,36
20200403,서울숲,0.032,0.021,0.4,0.004,50,26
20200403,서초구,0.025,0.042,0.4,0.004,62,40
20200403,성동구,0.028,0.036,0.5,0.003,52,30
20200403,성북구,0.034,0.03,0.7,0.003,60,30
20200403,세곡,0.043,0.027,0.9,0.004,58,33
20200403,송파구,0.029,0.03,0.5,0.004,49,26
20200403,시흥대로,0.035,0.032,0.6,0.004,60,30
20200403,신촌로,0.043,0.025,0.7,0.004,62,37
20200403,양천구,0.028,0.027,0.5,0.004,63,37
20200403,영등포구,0.029,0.033,0.5,0.004,54,33
20200403,영등포로,0.042,0.024,0.7,0.004,65,37
20200403,올림픽공원,0.022,0.029,0.4,0.004,50,30
20200403,용산구,0.025,0.034,0.6,0.004,52,28
20200403,은평구,0.02,0.036,0.4,0.003,61,34
20200403,자연사박물관,0.024,0.038,0.7,0.007,52,30
20200403,정릉로,0.03,0.022,0.5,0.005,71,40
20200403,종로,0.03,0.029,0.6,0.003,62,34
20200403,종로구,0.031,0.029,0.5,0.004,55,32
20200403,중구,0.027,0.028,0.5,0.003,53,38
20200403,중랑구,0.034,0.027,0.6,0.003,52,26
20200403,천호대로,0.041,0.029,0.6,0.006,57,28
20200403,청계천로,0.034,0.03,0.7,0.004,60,37
20200403,한강대로,0.038,0.023,0.6,0.004,62,32
20200403,행주,0.039,0.003,1,0.004,57,31
20200403,홍릉로,0.041,0.027,0.6,0.004,55,32
20200403,화랑로,0.032,0.024,0.4,0.004,64,30
20200404,강남구,0.016,0.039,0.4,0.003,57,28
20200404,강남대로,0.025,0.034,0.4,0.002,70,25
20200404,강동구,0.013,0.037,0.4,0.003,66,28
20200404,강변북로,0.028,0.032,0.3,0.003,78,25
20200404,강북구,0.023,0.042,0.4,0.002,68,25
20200404,강서구,0.014,0.036,0.4,0.003,66,27
20200404,공항대로,0.016,0.031,0.4,0.004,72,22
20200404,관악구,0.017,0.035,0.5,0.003,60,21
20200404,관악산,0.011,0.049,0.5,0.005,72,22
20200404,광진구,0.014,0.035,0.5,0.003,75,30
20200404,구로구,0.016,0.045,0.3,0.003,83,29
20200404,궁동,0.015,0.036,0.4,0.003,68,28
20200404,금천구,0.015,0.033,0.4,0.003,60,28
20200404,남산,0.014,0.044,0.6,0.003,65,22
20200404,노원구,0.016,0.032,0.5,0.003,85,37
20200404,도봉구,0.013,0.041,0.5,0.002,70,29
20200404,도산대로,0.022,0.038,0.4,0.003,76,26
20200404,동대문구,0.015,0.037,0.4,0.003,58,23
20200404,동작구,0.014,0.033,0.4,0.003,76,31
20200404,동작대로,0.025,0.037,0.4,0.004,79,30
20200404,마포구,0.02,0.031,0.4,0.003,56,26
20200404,마포아트센터,0.012,0.041,0.3,0.003,59,26
20200404,북한산,0.009,0.048,0.4,0.004,68,21
20200404,서대문구,0.011,0.04,0.7,0.002,82,30
20200404,서울숲,0.012,0.033,0.4,0.003,70,19
20200404,서초구,0.014,0.047,0.3,0.003,78,31
20200404,성동구,0.015,0.041,0.4,0.003,64,27
20200404,성북구,0.016,0.038,0.6,,74,27
20200404,세곡,0.027,0.032,0.8,0.003,84,34
20200404,송파구,0.02,0.034,0.5,0.003,68,30
20200404,시흥대로,0.02,0.037,0.5,0.003,62,25
20200404,신촌로,0.028,0.032,0.5,0.003,64,30
20200404,양천구,0.015,0.032,0.4,0.004,72,30
20200404,영등포구,0.016,0.035,0.4,0.003,59,26
20200404,영등포로,0.026,0.031,0.5,0.003,66,30
20200404,올림픽공원,0.012,0.034,0.3,0.004,65,28
20200404,용산구,0.014,0.039,0.4,0.003,65,23
20200404,은평구,0.012,0.037,0.3,0.003,77,30
20200404,자연사박물관,0.013,0.042,0.6,0.006,63,25
20200404,정릉로,0.015,0.031,0.4,0.004,77,33
20200404,종로,0.014,0.039,0.4,0.003,69,29
20200404,종로구,0.015,0.036,0.4,0.003,64,28
20200404,중구,0.013,0.035,0.4,0.003,60,31
20200404,중랑구,0.017,0.034,0.5,0.002,64,25
20200404,천호대로,0.031,0.032,0.5,0.005,70,27
20200404,청계천로,0.017,0.04,0.5,0.004,65,32
20200404,한강대로,0.02,0.031,0.5,0.003,65,26
20200404,행주,0.033,0.033,0.7,0.003,74,28
20200404,홍릉로,0.026,0.033,0.5,0.003,60,28
20200404,화랑로,0.019,0.034,0.3,0.003,80,28
20200405,강남구,0.014,0.041,0.4,0.003,40,23
20200405,강남대로,0.024,0.037,0.3,0.002,44,15
20200405,강동구,0.012,0.039,0.4,0.003,48,24
20200405,강변북로,0.024,0.037,0.3,0.004,50,15
20200405,강북구,0.024,0.04,0.4,0.002,56,27
20200405,강서구,0.014,0.038,0.3,0.003,49,21
20200405,공항대로,0.015,0.033,0.4,0.004,50,22
20200405,관악구,0.015,0.035,0.4,0.003,45,20
20200405,관악산,0.009,0.034,0.5,0.004,58,25
20200405,광진구,0.012,0.037,0.4,0.002,50,18
20200405,구로구,0.015,0.047,0.3,0.003,52,17
20200405,궁동,0.013,0.038,0.3,0.003,45,21
20200405,금천구,0.015,0.032,0.4,0.003,43,22
20200405,남산,0.014,0.045,0.6,0.003,41,15
20200405,노원구,0.015,0.032,0.4,0.003,54,28
20200405,도봉구,0.012,0.043,0.4,0.002,47,22
20200405,도산대로,0.019,0.039,0.2,0.003,46,17
20200405,동대문구,0.014,0.039,0.4,0.003,41,18
20200405,동작구,0.014,0.031,0.3,0.003,55,25
20200405,동작대로,0.025,0.036,0.4,0.004,50,21
20200405,마포구,0.017,0.032,0.4,0.003,42,20
20200405,마포아트센터,0.011,0.043,0.3,0.003,41,18
20200405,북한산,0.007,0.047,0.4,0.004,47,17
20200405,서대문구,0.011,0.04,0.7,0.003,52,20
20200405,서울숲,0.013,0.034,0.3,0.003,50,19
20200405,서초구,0.014,0.046,0.2,0.003,45,19
20200405,성동구,0.014,0.044,0.3,0.003,41,22
20200405,성북구,0.017,0.038,0.5,,48,21
20200405,세곡,0.015,0.026,0.8,0.004,36,9
20200405,송파구,0.015,0.038,0.4,0.003,46,22
20200405,시흥대로,0.02,0.038,0.4,0.003,46,22
20200405,신촌로,0.024,0.034,0.5,0.003,45,22
20200405,양천구,0.016,0.033,0.4,0.004,50,23
20200405,영등포구,0.014,0.037,0.3,0.003,42,19
20200405,영등포로,0.024,0.034,0.4,0.003,46,21
20200405,올림픽공원,0.01,0.037,0.2,0.004,47,23
20200405,용산구,0.011,0.034,0.3,0.003,28,12
20200405,은평구,0.012,0.038,0.2,0.003,47,18
20200405,자연사박물관,0.014,0.042,0.5,0.007,43,20
20200405,정릉로,0.015,0.035,0.3,0.004,52,24
20200405,종로,0.013,0.04,0.4,0.003,49,22
20200405,종로구,0.014,0.036,0.4,0.003,43,23
20200405,중구,0.013,0.034,0.4,0.003,40,23
20200405,중랑구,0.017,0.034,0.4,0.002,48,22
20200405,천호대로,0.02,0.04,0.4,0.005,46,21
20200405,청계천로,0.015,0.042,0.4,0.003,44,25
20200405,한강대로,0.019,0.032,0.4,0.003,47,22
20200405,행주,,0.039,0.7,0.003,54,20
20200405,홍릉로,0.022,0.036,0.4,0.003,43,20
20200405,화랑로,0.016,0.036,0.2,0.004,52,18
20200406,강남구,0.031,0.029,0.5,0.003,44,21
20200406,강남대로,0.042,0.022,0.5,0.002,54,17
20200406,강동구,0.028,0.026,0.4,0.003,51,22
20200406,강변북로,0.042,0.02,0.4,0.004,60,17
20200406,강북구,0.036,0.03,0.5,0.003,58,23
20200406,강서구,0.031,0.027,0.5,0.005,58,22
20200406,공항대로,0.036,0.019,0.5,0.005,65,22
20200406,관악구,0.035,0.025,0.5,0.003,50,18
20200406,관악산,0.012,0.046,0.5,0.005,57,21
20200406,광진구,0.028,0.024,0.5,0.003,57,20
20200406,구로구,0.034,0.035,0.3,0.003,60,20
20200406,궁동,0.03,0.025,0.4,0.003,48,19
20200406,금천구,0.03,0.022,0.5,0.003,45,20
20200406,남산,0.033,0.032,0.7,0.004,50,17
20200406,노원구,0.03,0.023,0.5,0.003,56,23
20200406,도봉구,0.024,0.032,0.5,0.003,52,21
20200406,도산대로,0.038,0.026,0.4,0.003,56,21
20200406,동대문구,0.04,0.022,0.5,0.003,45,19
20200406,동작구,0.027,0.026,0.4,0.003,57,23
20200406,동작대로,0.043,0.024,0.5,0.005,61,24
20200406,마포구,0.036,0.023,0.5,0.003,50,20
20200406,마포아트센터,0.028,0.03,0.3,0.003,48,19
20200406,북한산,0.015,0.042,0.4,0.004,51,17
20200406,서대문구,0.031,0.011,1,0.005,55,26
20200406,서울숲,0.029,0.022,0.4,0.003,53,16
20200406,서초구,0.032,0.034,0.3,0.003,56,23
20200406,성동구,0.03,0.03,0.4,0.003,47,20
20200406,성북구,0.038,0.025,0.7,,59,20
20200406,세곡,0.039,0.025,0.9,0.003,58,21
20200406,송파구,0.03,0.028,0.5,0.003,49,19
20200406,시흥대로,0.037,0.026,0.5,0.004,53,20
20200406,신촌로,0.046,0.019,0.6,0.004,55,23
20200406,양천구,0.032,0.024,0.5,0.004,52,21
